#	Symbol	StartDate	Size(MB)	Description	Exchange	Industry	Sector
843	ESV	1/2/1998	80.22	"ENSCO plc"	NYSE	"Oil & Gas Production"	"Energy"
844	ETFC	2/15/2001	69.71	"E*TRADE Financial Corporation"	NASDAQ	"Savings Institutions"	"Finance"
845	ETH	1/2/1998	52.41	"Ethan Allen Interiors Inc."	NYSE	"Home Furnishings"	"Consumer Durables"
846	ETM	1/29/1999	41.19	"Entercom Communications Corporation"	NYSE	"Broadcasting"	"Consumer Services"
847	ETN	1/2/1998	73.77	"Eaton Corporation, PLC"	NYSE	"Industrial Machinery/Components"	"Technology"
848	ETR	1/2/1998	74.19	"Entergy Corporation"	NYSE	"Electric Utilities: Central"	"Public Utilities"
849	ETRM	11/15/2007	15.98	"EnteroMedics Inc."	NASDAQ	"Biotechnology: Electromedical & Electrotherapeutic Apparatus"	"Health Care"
850	EV	1/2/1998	61.46	"Eaton Vance Corporation"	NYSE	"Investment Managers"	"Finance"
851	EVC	8/2/2000	38.95	"Entravision Communications Corporation"	NYSE	"Broadcasting"	"Consumer Services"
852	EVER	5/3/2012	16.07	"EverBank Financial Corp."	NYSE	"Savings Institutions"	"Finance"
853	EVR	8/14/2006	29.69	"Evercore Partners Inc"	NYSE	"Investment Managers"	"Finance"
854	EVTC	4/12/2013	11.12	"Evertec, Inc."	NYSE	"EDP Services"	"Technology"
855	EW	4/3/2000	61.92	"Edwards Lifesciences Corporation"	NYSE	"Industrial Specialties"	"Health Care"
856	EWBC	2/8/1999	57.28	"East West Bancorp, Inc."	NASDAQ	"Major Banks"	"Finance"
857	EXAC	1/2/1998	10.85	"Exactech, Inc."	NASDAQ	"Industrial Specialties"	"Health Care"
858	EXAR	1/2/1998	42.95	"Exar Corporation"	NYSE	"Semiconductors"	"Technology"
859	EXAS	2/1/2001	35.1	"Exact Sciences Corporation"	NASDAQ	"Biotechnology: Commercial Physical & Biological Resarch"	"Health Care"
860	EXC	10/23/2000	72.53	"Exelon Corporation"	NYSE	"Power Generation"	"Public Utilities"
861	EXEL	4/17/2000	54.34	"Exelixis, Inc."	NASDAQ	"Biotechnology: Commercial Physical & Biological Resarch"	"Health Care"
862	EXLS	10/20/2006	20.49	"ExlService Holdings, Inc."	NASDAQ	"Business Services"	"Miscellaneous"
863	EXP	2/2/2004	47.98	"Eagle Materials Inc"	NYSE	"Building Materials"	"Capital Goods"
864	EXPD	1/2/1998	70.07	"Expeditors International of Washington, Inc."	NASDAQ	"Oil Refining/Marketing"	"Transportation"
865	EXPE	8/9/2005	52.17	"Expedia, Inc."	NASDAQ	"Transportation Services"	"Consumer Services"
866	EXPO	3/9/1998	17.71	"Exponent, Inc."	NASDAQ	"Professional Services"	"Consumer Services"
867	EXPR	5/13/2010	27.08	"Express, Inc."	NYSE	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
868	EXR	8/16/2004	45.2	"Extra Space Storage Inc"	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
869	EXTR	4/9/1999	61.24	"Extreme Networks, Inc."	NASDAQ	"Computer Communications Equipment"	"Technology"
870	EXXI	8/1/2007	31.91	"Energy XXI Gulf Coast, Inc."	NASDAQ	""	""
871	EZPW	1/2/1998	42.05	"EZCORP, Inc."	NASDAQ	"Other Specialty Stores"	"Consumer Services"
872	F	3/13/2007	60.51	"Ford Motor Company"	NYSE	"Auto Manufacturing"	"Capital Goods"
873	FAC	1/2/1998	8.62	"First Acceptance Corporation"	NYSE	"Property-Casualty Insurers"	"Finance"
874	FAF	5/28/2010	25.86	"First American Corporation (The)"	NYSE	"Specialty Insurers"	"Finance"
875	FALC	8/23/2001	21.31	"FalconStor Software, Inc."	NASDAQ	"Computer Software: Prepackaged Software"	"Technology"
876	FANG	10/12/2012	16.84	"Diamondback Energy, Inc."	NASDAQ	"Oil & Gas Production"	"Energy"
877	FARM	1/6/1998	9.26	"Farmer Brothers Company"	NASDAQ	"Packaged Foods"	"Consumer Non-Durables"
878	FARO	1/2/1998	30.68	"FARO Technologies, Inc."	NASDAQ	"Industrial Machinery/Components"	"Capital Goods"
879	FAST	1/2/1998	72.81	"Fastenal Company"	NASDAQ	"RETAIL: Building Materials"	"Consumer Services"
880	FB	5/18/2012	34.88	"Facebook, Inc."	NASDAQ	"Computer Software: Programming, Data Processing"	"Technology"
881	FBC	7/13/2001	46.69	"Flagstar Bancorp, Inc."	NYSE	"Savings Institutions"	"Finance"
882	FBHS	10/4/2011	22.32	"Fortune Brands Home & Security, Inc."	NYSE	"Homebuilding"	"Basic Industries"
883	FBNC	1/2/1998	11.36	"First Bancorp"	NASDAQ	"Major Banks"	"Finance"
884	FBNK	6/30/2011	3.8	"First Connecticut Bancorp, Inc."	NASDAQ	"Banks"	"Finance"
885	FBP	1/2/1998	44.85	"First BanCorp."	NYSE	"Major Banks"	"Finance"
886	FBR	11/18/2009	30.86	"Fibria Celulose S.A."	NYSE	"Paper"	"Basic Industries"
887	FBRC	6/8/2007	14.52	"FBR & Co"	NASDAQ	"Investment Bankers/Brokers/Service"	"Finance"
888	FC	1/2/1998	9.94	"Franklin Covey Company"	NYSE	"Other Consumer Services"	"Consumer Services"
889	FCBC	3/1/2001	11.51	"First Community Bancshares, Inc."	NASDAQ	"Major Banks"	"Finance"
890	FCE.A	1/2/1998	46.22	"Forest City Realty Trust, Inc."	NYSE	""	""
891	FCEL	6/7/2000	60.75	"FuelCell Energy, Inc."	NASDAQ	"Industrial Machinery/Components"	"Miscellaneous"
892	FCF	1/2/1998	42.75	"First Commonwealth Financial Corporation"	NYSE	"Major Banks"	"Finance"
893	FCFS	1/22/1999	38.41	"First Cash, Inc."	NYSE	"Other Specialty Stores"	"Consumer Services"
894	FCH	1/2/1998	59.33	"FelCor Lodging Trust Incorporated"	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
895	FCN	8/16/2001	49.18	"FTI Consulting, Inc."	NYSE	"Professional Services"	"Consumer Services"
896	FCNCA	1/2/1998	7.12	"First Citizens BancShares, Inc."	NASDAQ	"Major Banks"	"Finance"
897	FCSC	10/21/2009	6.29	"Fibrocell Science Inc"	NASDAQ	"Major Pharmaceuticals"	"Health Care"
898	FCX	1/2/1998	86.74	"Freeport-McMoran, Inc."	NYSE	"Precious Metals"	"Basic Industries"
899	FDC	1/2/1998	44.53	"First Data Corporation"	NYSE	"Business Services"	"Miscellaneous"
900	FDEF	1/2/1998	6.79	"First Defiance Financial Corp."	NASDAQ	"Savings Institutions"	"Finance"
901	FDP	1/2/1998	44.52	"Fresh Del Monte Produce, Inc."	NYSE	"Farming/Seeds/Milling"	"Consumer Non-Durables"
902	FDS	1/2/1998	53.61	"FactSet Research Systems Inc."	NYSE	"Computer Software: Programming, Data Processing"	"Technology"
903	FDUS	6/21/2011	6.21	"Fidus Investment Corporation"	NASDAQ	""	""
904	FDX	1/2/1998	82.54	"FedEx Corporation"	NYSE	"Air Freight/Delivery Services"	"Transportation"
905	FE	1/2/1998	75.85	"FirstEnergy Corporation"	NYSE	"Electric Utilities: Central"	"Public Utilities"
906	FELE	1/2/1998	29.01	"Franklin Electric Co., Inc."	NASDAQ	"Metal Fabrications"	"Consumer Durables"
907	FET	4/12/2012	17.52	"Forum Energy Technologies, Inc."	NYSE	"Metal Fabrications"	"Energy"
908	FF	3/23/2011	11.15	"FutureFuel Corp."	NYSE	"Major Chemicals"	"Basic Industries"
909	FFBC	1/2/1998	35.66	"First Financial Bancorp."	NASDAQ	"Major Banks"	"Finance"
910	FFG	1/2/1998	19.7	"FBL Financial Group, Inc."	NYSE	"Life Insurance"	"Finance"
911	FFIC	1/2/1998	23.7	"Flushing Financial Corporation"	NASDAQ	"Major Banks"	"Finance"
912	FFIN	1/2/1998	23.37	"First Financial Bankshares, Inc."	NASDAQ	"Major Banks"	"Finance"
913	FFIV	6/4/1999	74.06	"F5 Networks, Inc."	NASDAQ	"Computer Communications Equipment"	"Technology"
914	FFKT	1/2/1998	4.97	"Farmers Capital Bank Corporation"	NASDAQ	"Major Banks"	"Finance"
915	FFNW	10/10/2007	6.87	"First Financial Northwest, Inc."	NASDAQ	"Major Banks"	"Finance"
916	FHCO	6/9/2009	9.61	"Female Health Company (The)"	NASDAQ	"Specialty Chemicals"	"Basic Industries"
917	FHN	4/21/2004	56.5	"First Horizon National Corporation"	NYSE	"Major Banks"	"Finance"
918	FIBK	3/24/2010	10.81	"First Interstate BancSystem, Inc."	NASDAQ	"Major Banks"	"Finance"
919	FICO	8/18/2009	21.51	"Fair Isaac Corporation"	NYSE	"Business Services"	"Miscellaneous"
920	FIF	9/28/2011	6.35	"First Trust Energy Infrastructure Fund"	NYSE	""	""
921	FII	5/14/1998	64.23	"Federated Investors, Inc."	NYSE	"Investment Managers"	"Finance"
922	FINL	1/2/1998	60.96	"The Finish Line, Inc."	NASDAQ	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
923	FIS	2/1/2006	47.62	"Fidelity National Information Services, Inc."	NYSE	"Business Services"	"Miscellaneous"
924	FISI	6/25/1999	9.23	"Financial Institutions, Inc."	NASDAQ	"Major Banks"	"Finance"
925	FISV	1/2/1998	78.14	"Fiserv, Inc."	NASDAQ	"EDP Services"	"Technology"
926	FITB	1/2/1998	84.63	"Fifth Third Bancorp"	NASDAQ	"Major Banks"	"Finance"
927	FIVE	7/19/2012	17.37	"Five Below, Inc."	NASDAQ	"Department/Specialty Retail Stores"	"Consumer Services"
928	FIX	1/2/1998	36.71	"Comfort Systems USA, Inc."	NYSE	"Engineering & Construction"	"Capital Goods"
929	FIZZ	6/12/2007	12.22	"National Beverage Corp."	NASDAQ	"Beverages (Production/Distribution)"	"Consumer Non-Durables"
930	FL	3/31/2003	60.54	"Foot Locker, Inc."	NYSE	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
931	FLDM	2/10/2011	13.28	"Fluidigm Corporation"	NASDAQ	"Biotechnology: Laboratory Analytical Instruments"	"Capital Goods"
932	FLEX	10/26/1998	79.42	"Flex Ltd."	NASDAQ	"Electrical Products"	"Technology"
933	FLIC	1/25/2006	4.18	"The First of Long Island Corporation"	NASDAQ	"Major Banks"	"Finance"
934	FLIR	1/2/1998	62.63	"FLIR Systems, Inc."	NASDAQ	"Industrial Machinery/Components"	"Capital Goods"
935	FLO	1/2/1998	60.15	"Flowers Foods, Inc."	NYSE	"Packaged Foods"	"Consumer Non-Durables"
936	FLOW	1/2/1998	25.48	"SPX FLOW, Inc."	NYSE	"Industrial Machinery/Components"	"Technology"
937	FLR	12/22/2000	66.38	"Fluor Corporation"	NYSE	"Military/Government/Technical"	"Basic Industries"
938	FLS	1/2/1998	61.65	"Flowserve Corporation"	NYSE	"Fluid Controls"	"Capital Goods"
939	FLT	12/15/2010	22.12	"FleetCor Technologies, Inc."	NYSE	"Business Services"	"Miscellaneous"
940	FLWS	8/3/1999	32.89	"1-800 FLOWERS.COM, Inc."	NASDAQ	"Other Specialty Stores"	"Consumer Services"
941	FLXS	1/2/1998	4.35	"Flexsteel Industries, Inc."	NASDAQ	"Home Furnishings"	"Consumer Durables"
942	FMBI	1/2/1998	47.88	"First Midwest Bancorp, Inc."	NASDAQ	"Major Banks"	"Finance"
943	FMC	1/2/1998	64.24	"FMC Corporation"	NYSE	"Major Chemicals"	"Basic Industries"
944	FN	6/25/2010	15.77	"Fabrinet"	NYSE	"Telecommunications Equipment"	"Public Utilities"
945	FNB	12/17/2003	46.49	"F.N.B. Corporation"	NYSE	"Major Banks"	"Finance"
946	FNF	10/14/2005	49.8	"Fidelity National Financial, Inc."	NYSE	"Specialty Insurers"	"Finance"
947	FNGN	3/16/2010	20.28	"Financial Engines, Inc."	NASDAQ	"Investment Managers"	"Finance"
948	FNLC	5/11/2004	3.74	"First Bancorp, Inc (ME)"	NASDAQ	"Major Banks"	"Finance"
949	FNSR	11/12/1999	69.13	"Finisar Corporation"	NASDAQ	"Semiconductors"	"Technology"
950	FOE	1/2/1998	53.39	"Ferro Corporation"	NYSE	"Paints/Coatings"	"Basic Industries"
951	FOLD	5/31/2007	20.53	"Amicus Therapeutics, Inc."	NASDAQ	"Major Pharmaceuticals"	"Health Care"
952	FOR	12/31/2007	24.3	"Forestar Group Inc"	NYSE	"Real Estate"	"Finance"
953	FORM	6/13/2003	42.81	"FormFactor, Inc."	NASDAQ	"Semiconductors"	"Technology"
954	FORR	1/2/1998	26.33	"Forrester Research, Inc."	NASDAQ	"Diversified Commercial Services"	"Consumer Services"
955	FOSL	1/2/1998	60.42	"Fossil Group, Inc."	NASDAQ	"Consumer Specialties"	"Consumer Non-Durables"
956	FPL	3/27/2014	4.16	"First Trust New Opportunities MLP & Energy Fund"	NYSE	""	""
957	FPO	10/23/2003	31.87	"First Potomac Realty Trust"	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
958	FR	1/2/1998	57.34	"First Industrial Realty Trust, Inc."	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
959	FRAN	7/22/2011	20.75	"Francesca's Holdings Corporation"	NASDAQ	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
960	FRBK	1/2/1998	6.36	"Republic First Bancorp, Inc."	NASDAQ	"Major Banks"	"Finance"
961	FRC	12/9/2010	23.03	"FIRST REPUBLIC BANK"	NYSE	""	""
962	FRED	1/2/1998	49.39	"Fred's, Inc."	NASDAQ	"Department/Specialty Retail Stores"	"Consumer Services"
963	FRGI	4/26/2012	12.61	"Fiesta Restaurant Group, Inc."	NASDAQ	"Restaurants"	"Consumer Services"
964	FRME	1/2/1998	20.97	"First Merchants Corporation"	NASDAQ	"Major Banks"	"Finance"
965	FRO	8/6/2001	56.25	"Frontline Ltd."	NYSE	"Marine Transportation"	"Transportation"
966	FRP	1/25/2011	9.15	"FairPoint Communications, Inc."	NASDAQ	"Telecommunications Equipment"	"Public Utilities"
967	FRPT	1/18/2007	23.03	"Freshpet, Inc."	NASDAQ	"Packaged Foods"	"Consumer Non-Durables"
968	FRT	1/2/1998	52.77	"Federal Realty Investment Trust"	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
969	FSBK	3/15/2000	3.63	"First South Bancorp Inc"	NASDAQ	"Major Banks"	"Finance"
970	FSC	6/12/2008	31.91	"Fifth Street Finance Corp."	NASDAQ	""	""
971	FSLR	11/17/2006	51.29	"First Solar, Inc."	NASDAQ	"Semiconductors"	"Technology"
972	FSP	6/2/2005	32.2	"Franklin Street Properties Corp."	AMEX	"Real Estate Investment Trusts"	"Consumer Services"
973	FSS	1/2/1998	50.46	"Federal Signal Corporation"	NYSE	"Auto Manufacturing"	"Capital Goods"
974	FSTR	5/15/1998	17.49	"L.B. Foster Company"	NASDAQ	"Metal Fabrications"	"Basic Industries"
975	FTEK	3/8/1999	23.21	"Fuel Tech, Inc."	NASDAQ	"Pollution Control Equipment"	"Capital Goods"
976	FTI	6/15/2001	62.68	"TechnipFMC plc"	NYSE	"Metal Fabrications"	"Energy"
977	FTK	7/27/2005	34.42	"Flotek Industries, Inc."	NYSE	"Major Chemicals"	"Basic Industries"
978	FTNT	11/18/2009	30.95	"Fortinet, Inc."	NASDAQ	"Computer peripheral equipment"	"Technology"
979	FTR	7/25/2008	42.45	"Frontier Communications Corporation"	NASDAQ	"Telecommunications Equipment"	"Public Utilities"
980	FUL	12/2/2002	44.52	"H. B. Fuller Company"	NYSE	"Home Furnishings"	"Basic Industries"
981	FULT	1/2/1998	54.16	"Fulton Financial Corporation"	NASDAQ	"Major Banks"	"Finance"
982	FVE	1/2/2002	25.13	"Five Star Quality Care, Inc."	NASDAQ	"Hospital/Nursing Management"	"Health Care"
983	FWRD	8/27/1998	39.53	"Forward Air Corporation"	NASDAQ	"Oil Refining/Marketing"	"Transportation"
984	FXCM	12/2/2010	16.79	"FXCM Inc. Class A Common Stock"	NYSE	"Investment Brokerage - National"	"Financial"
985	G	8/2/2007	34.56	"Genpact Limited"	NYSE	"Professional Services"	"Consumer Services"
986	GABC	1/5/1998	5.9	"German American Bancorp, Inc."	NASDAQ	"Major Banks"	"Finance"
987	GAIA	10/29/1999	15.97	"Gaia, Inc."	NASDAQ	"Movies/Entertainment"	"Consumer Services"
988	GAIN	6/23/2005	16.78	"Gladstone Investment Corporation"	NASDAQ	""	""
989	GALE	3/12/2008	21.48	"Galena Biopharma, Inc."	NASDAQ	"Major Pharmaceuticals"	"Health Care"
990	GARS	3/27/2013	3.37	"Garrison Capital Inc."	NASDAQ	""	""
991	GBCI	1/2/1998	42.06	"Glacier Bancorp, Inc."	NASDAQ	"Major Banks"	"Finance"
992	GBDC	4/15/2010	13.2	"Golub Capital BDC, Inc."	NASDAQ	""	""
993	GBL	2/11/1999	16.01	"Gamco Investors, Inc."	NYSE	"Investment Bankers/Brokers/Service"	"Finance"
994	GBLI	11/27/2009	4.81	"Global Indemnity Limited"	NASDAQ	"Property-Casualty Insurers"	"Finance"
995	GBNK	5/12/2008	7.86	"Guaranty Bancorp"	NASDAQ	"Major Banks"	"Finance"
996	GBX	1/2/1998	41.57	"Greenbrier Companies, Inc. (The)"	NYSE	"Railroads"	"Capital Goods"
997	GCAP	12/15/2010	11.53	"GAIN Capital Holdings, Inc."	NYSE	"Investment Bankers/Brokers/Service"	"Finance"
998	GCI	6/29/2015	7.01	"TEGNA Inc."	NYSE	"Newspapers/Magazines"	"Consumer Services"
999	GCO	1/2/1998	47.13	"Genesco Inc."	NYSE	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
1000	GD	1/2/1998	77.08	"General Dynamics Corporation"	NYSE	"Marine Transportation"	"Capital Goods"
1001	GDOT	7/22/2010	20.31	"Green Dot Corporation"	NYSE	"Finance: Consumer Services"	"Finance"
1002	GE	1/2/1998	102.58	"General Electric Company"	NYSE	"Consumer Electronics/Appliances"	"Energy"
1003	GEF	10/7/2002	34.68	"Greif Bros. Corporation"	NYSE	""	""
1004	GEN	5/2/2001	52.95	"Genesis Healthcare, Inc."	NYSE	"Hospital/Nursing Management"	"Health Care"
1005	GEO	1/2/1998	46.15	"Geo Group Inc (The)"	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
1006	GEOS	1/2/1998	18.92	"Geospace Technologies Corporation"	NASDAQ	"Industrial Machinery/Components"	"Capital Goods"
1007	GERN	1/2/1998	65.13	"Geron Corporation"	NASDAQ	"Major Pharmaceuticals"	"Health Care"
1008	GES	1/2/1998	56.24	"Guess, Inc."	NYSE	"Apparel"	"Consumer Non-Durables"
1009	GEVO	2/9/2011	15.56	"Gevo, Inc."	NASDAQ	"Major Chemicals"	"Basic Industries"
1010	GFF	1/2/1998	39.19	"Griffon Corporation"	NYSE	"Building Products"	"Capital Goods"
1011	GGG	1/2/1998	50.38	"Graco Inc."	NYSE	"Fluid Controls"	"Capital Goods"
1012	GGP	3/5/2010	31.68	"GGP Inc."	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
1013	GHDX	9/29/2005	25.86	"Genomic Health, Inc."	NASDAQ	"Medical Specialities"	"Health Care"
1014	GHL	5/6/2004	38.7	"Greenhill & Co., Inc."	NYSE	"Investment Bankers/Brokers/Service"	"Finance"
1015	GHM	1/2/1998	14.89	"Graham Corporation"	NYSE	"Industrial Machinery/Components"	"Technology"
1016	GIFI	1/2/1998	24.5	"Gulf Island Fabrication, Inc."	NASDAQ	"Metal Fabrications"	"Capital Goods"
1017	GIII	1/2/1998	28	"G-III Apparel Group, LTD."	NASDAQ	"Apparel"	"Consumer Non-Durables"
1018	GILD	1/2/1998	86.71	"Gilead Sciences, Inc."	NASDAQ	"Biotechnology: Biological Products (No Diagnostic Substances)"	"Health Care"
1019	GIS	1/2/1998	79.9	"General Mills, Inc."	NYSE	"Packaged Foods"	"Consumer Non-Durables"
1020	GK	1/23/2006	19.62	"G&K Services, Inc."	NASDAQ	"Other Consumer Services"	"Consumer Services"
1021	GLAD	8/2/2002	20.92	"Gladstone Capital Corporation"	NASDAQ	""	""
1022	GLBL	8/3/2015	5.7	"TerraForm Global, Inc."	NASDAQ	"Electric Utilities: Central"	"Public Utilities"
1023	GLCH	11/27/2009	7.06	"Gleacher & Company, Inc."	NASDAQ	"Investment Brokerage - Regional"	"Financial"
1024	GLDD	12/27/2006	25.82	"Great Lakes Dredge & Dock Corporation"	NASDAQ	"Military/Government/Technical"	"Basic Industries"
1025	GLF	7/20/2007	27.86	"GulfMark Offshore, Inc."	NYSE	"Metal Fabrications"	"Energy"
1026	GLNG	7/15/2003	40.73	"Golar LNG Limited"	NASDAQ	"Marine Transportation"	"Consumer Services"
1027	GLOG	3/30/2012	16.15	"GasLog LP."	NYSE	"Marine Transportation"	"Consumer Services"
1028	GLPW	2/19/2008	6.94	"Global Power Equipment Group In"	NASDAQ	"Diversified Machinery"	"Industrial Goods"
1029	GLRE	5/24/2007	18.66	"Greenlight Reinsurance, Ltd."	NASDAQ	"Property-Casualty Insurers"	"Finance"
1030	GLT	11/12/1998	43.56	"Glatfelter"	NYSE	"Paper"	"Basic Industries"
1031	GLUU	3/22/2007	27.45	"Glu Mobile Inc."	NASDAQ	"EDP Services"	"Technology"
1032	GLW	1/2/1998	90.28	"Corning Incorporated"	NYSE	"Telecommunications Equipment"	"Basic Industries"
1033	GM	11/18/2010	30.73	"General Motors Company"	NYSE	"Auto Manufacturing"	"Capital Goods"
1034	GMAN	8/5/2010	6.95	"Gordmans Stores, Inc."	NASDAQ	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
1035	GME	5/10/2002	61.26	"Gamestop Corporation"	NYSE	"Electronics Distribution"	"Consumer Services"
1036	GMED	8/3/2012	14.92	"Globus Medical, Inc."	NYSE	"Medical/Dental Instruments"	"Health Care"
1037	GMET	7/28/2006	6.04	"GeoMet, Inc."	NASDAQ	"Oil & Gas Drilling & Exploration"	"Basic Materials"
1038	GMO	8/16/2006	22.5	"General Moly, Inc"	AMEX	"Precious Metals"	"Basic Industries"
1039	GNC	4/1/2011	24.33	"GNC Holdings, Inc."	NYSE	"Food Chains"	"Consumer Non-Durables"
1040	GNCMA	1/2/1998	32.83	"General Communication, Inc."	NASDAQ	"Telecommunications Equipment"	"Public Utilities"
1041	GNE	10/26/2011	6.37	"Genie Energy Ltd."	NYSE	"Power Generation"	"Public Utilities"
1042	GNK	7/20/2015	1.8	"Genco Shipping & Trading Limited Warrants Expiring 12/31/2021"	NYSE	"Marine Transportation"	"Transportation"
1043	GNMK	5/28/2010	11.04	"GenMark Diagnostics, Inc."	NASDAQ	"Medical/Dental Instruments"	"Health Care"
1044	GNRC	2/11/2010	22.32	"Generac Holdlings Inc."	NYSE	"Metal Fabrications"	"Consumer Durables"
1045	GNTX	1/2/1998	72.06	"Gentex Corporation"	NASDAQ	"Auto Parts:O.E.M."	"Capital Goods"
1046	GNW	5/25/2004	55.65	"Genworth Financial Inc"	NYSE	"Life Insurance"	"Finance"
1047	GOOD	8/14/2003	12	"Gladstone Commercial Corporation"	NASDAQ	"Real Estate"	"Consumer Services"
1048	GOOG	3/27/2014	14.69	"Alphabet Inc."	NASDAQ	"Computer Software: Programming, Data Processing"	"Technology"
1049	GOOGL	8/19/2004	70.28	"Alphabet Inc."	NASDAQ	"Computer Software: Programming, Data Processing"	"Technology"
1050	GORO	9/14/2006	23.71	"Gold Resource Corporation"	AMEX	"Precious Metals"	"Basic Industries"
1051	GOV	6/4/2009	26.77	"Government Properties Income Trust"	NASDAQ	"Real Estate"	"Finance"
1052	GPC	1/2/1998	68.45	"Genuine Parts Company"	NYSE	"Automotive Aftermarket"	"Capital Goods"
1053	GPI	1/2/1998	49.29	"Group 1 Automotive, Inc."	NYSE	"Automotive Aftermarket"	"Consumer Durables"
1054	GPK	3/1/2000	45.29	"Graphic Packaging Holding Company"	NYSE	"Containers/Packaging"	"Consumer Durables"
1055	GPN	2/1/2001	56.95	"Global Payments Inc."	NYSE	"Business Services"	"Miscellaneous"
1056	GPOR	2/28/2006	39.57	"Gulfport Energy Corporation"	NASDAQ	"Oil & Gas Production"	"Energy"
1057	GPRE	3/15/2006	26.01	"Green Plains, Inc."	NASDAQ	"Major Chemicals"	"Basic Industries"
1058	GPRO	6/26/2014	14.75	"GoPro, Inc."	NASDAQ	"Industrial Machinery/Components"	"Miscellaneous"
1059	GPS	1/2/1998	87.24	"Gap, Inc. (The)"	NYSE	"Clothing/Shoe/Accessory Stores"	"Consumer Services"
1060	GPT	5/21/2013	13.49	"Gramercy Property Trust"	NYSE	"Real Estate Investment Trusts"	"Consumer Services"
1061	GPX	3/27/1998	12.47	"GP Strategies Corporation"	NYSE	"Other Consumer Services"	"Consumer Services"
1062	GRA	1/2/1998	56.66	"W.R. Grace & Co."	NYSE	"Major Chemicals"	"Basic Industries"
1063	GRC	1/2/1998	14.92	"Gorman-Rupp Company (The)"	AMEX	"Fluid Controls"	"Capital Goods"
1064	GRIF	1/20/2006	1.48	"Griffin Industrial Realty, Inc."	NASDAQ	"Real Estate"	"Finance"
1065	GRMN	12/8/2000	62.83	"Garmin Ltd."	NASDAQ	"Industrial Machinery/Components"	"Capital Goods"
1066	GRNB	5/21/2007	6.22	"Green Bankshares, Inc."	NASDAQ	"Regional - Southeast Banks"	"Financial"
